colour	x	xend	y	yend	tooltip	showSelected	showSelected2
#FF3E96	0.249402421158146	0.249402421158146	0.110606060606061	0.0454545454545455	CL0J095-4-6	Chr08	CL0J095-4-6
#FF7F24	0.257113115891742	0.257113115891742	0.110606060606061	0.0454545454545455	Prohio	Chr08	Prohio
#EE799F	0.264823810625337	0.264823810625337	0.11	0.0454545454545455	5M20-2-5-2	Chr08	5M20-2-5-2
#CD7054	0.272534505358933	0.272534505358933	0.10969696969697	0.0454545454545455	LG92-1255	Chr08	LG92-1255
#9B30FF	0.280245200092528	0.280245200092528	0.108787878787879	0.0454545454545455	LG05-4317	Chr08	LG05-4317
#00CDCD	0.287955894826124	0.287955894826124	0.106969696969697	0.0454545454545455	HS6-3976	Chr08	HS6-3976
#FF4500	0.295666589559719	0.295666589559719	0.106969696969697	0.0454545454545455	LG05-4292	Chr08	LG05-4292
#48D1CC	0.303377284293315	0.303377284293315	0.103939393939394	0.0454545454545455	LG05-4464	Chr08	LG05-4464
#EEB4B4	0.31108797902691	0.31108797902691	0.103030303030303	0.0454545454545455	Forrest	Chr08	Forrest
#CD5555	0.318798673760506	0.318798673760506	0.102121212121212	0.0454545454545455	Kanro	Chr08	Kanro
#A0522D	0.326509368494101	0.326509368494101	0.101818181818182	0.0454545454545455	PI404188A	Chr08	PI404188A
#698B69	0.334220063227697	0.334220063227697	0.101818181818182	0.0454545454545455	Tokyo	Chr08	Tokyo
#FA8072	0.341930757961292	0.341930757961292	0.1	0.0454545454545455	LD00-3309	Chr08	LD00-3309
#EE8262	0.349641452694888	0.349641452694888	0.0996969696969697	0.0454545454545455	4J105-3-4	Chr08	4J105-3-4
#00688B	0.357352147428483	0.357352147428483	0.0984848484848485	0.0454545454545455	Essex	Chr08	Essex
#483D8B	0.365062842162079	0.365062842162079	0.0981818181818182	0.0454545454545455	LG03-2979	Chr08	LG03-2979
#8B475D	0.372773536895674	0.372773536895674	0.096969696969697	0.0454545454545455	Dunfield	Chr08	Dunfield
#CD3700	0.38048423162927	0.38048423162927	0.0945454545454545	0.0454545454545455	PI437169B	Chr08	PI437169B
#B22222	0.388194926362865	0.388194926362865	0.0927272727272727	0.0454545454545455	Jackson	Chr08	Jackson
#836FFF	0.395905621096461	0.395905621096461	0.0918181818181818	0.0454545454545455	LG03-3191	Chr08	LG03-3191
#EE3A8C	0.403616315830056	0.403616315830056	0.0903030303030303	0.0454545454545455	Hawkeye	Chr08	Hawkeye
#A020F0	0.411327010563652	0.411327010563652	0.0890909090909091	0.0454545454545455	PI518751	Chr08	PI518751
#F4A460	0.419037705297247	0.419037705297247	0.0887878787878788	0.0454545454545455	Lawrence	Chr08	Lawrence
#E066FF	0.426748400030843	0.426748400030843	0.0881818181818182	0.0454545454545455	TN05-3027	Chr08	TN05-3027
#EEA2AD	0.434459094764438	0.434459094764438	0.0872727272727273	0.0454545454545455	PI561370	Chr08	PI561370
#0000FF	0.442169789498034	0.442169789498034	0.0866666666666667	0.0454545454545455	Dorman	Chr08	Dorman
#7D26CD	0.449880484231629	0.449880484231629	0.0860606060606061	0.0454545454545455	Roanoke	Chr08	Roanoke
#FF7F00	0.457591178965225	0.457591178965225	0.0854545454545454	0.0454545454545455	Hood	Chr08	Hood
#4876FF	0.46530187369882	0.46530187369882	0.0851515151515151	0.0454545454545455	Harcor	Chr08	Harcor
#CD6090	0.473012568432416	0.473012568432416	0.0842424242424242	0.0454545454545455	Gasoy 17	Chr08	Gasoy 17
#00EEEE	0.480723263166011	0.480723263166011	0.0842424242424242	0.0454545454545455	Volstate	Chr08	Volstate
#4169E1	0.488433957899607	0.488433957899607	0.0836363636363636	0.0454545454545455	Ralsoy	Chr08	Ralsoy
#5D478B	0.496144652633202	0.496144652633202	0.0833333333333333	0.0454545454545455	Bragg	Chr08	Bragg
#00F5FF	0.503855347366798	0.503855347366798	0.0824242424242424	0.0454545454545455	Davis	Chr08	Davis
#EE7AE9	0.511566042100393	0.511566042100393	0.0821212121212121	0.0454545454545455	Anderson	Chr08	Anderson
#FF6A6A	0.519276736833989	0.519276736833989	0.0818181818181818	0.0454545454545455	Clemson	Chr08	Clemson
#FFA500	0.526987431567584	0.526987431567584	0.0818181818181818	0.0454545454545455	U03-100612	Chr08	U03-100612
#CD1076	0.53469812630118	0.53469812630118	0.0809090909090909	0.0454545454545455	Braxton	Chr08	Braxton
#551A8B	0.542408821034775	0.542408821034775	0.0809090909090909	0.0454545454545455	PI 180.501	Chr08	PI 180.501
#B23AEE	0.550119515768371	0.550119515768371	0.0793939393939394	0.0454545454545455	IA3023	Chr08	IA3023
#8A2BE2	0.557830210501966	0.557830210501966	0.0784848484848485	0.0454545454545455	Corsoy	Chr08	Corsoy
#7A67EE	0.565540905235562	0.565540905235562	0.0778787878787879	0.0454545454545455	Ogden	Chr08	Ogden
#9AC0CD	0.573251599969157	0.573251599969157	0.0775757575757576	0.0454545454545455	Capital	Chr08	Capital
#607B8B	0.580962294702753	0.580962294702753	0.0775757575757576	0.0454545454545455	CNS	Chr08	CNS
#CD96CD	0.588672989436348	0.588672989436348	0.0772727272727273	0.0454545454545455	Hill	Chr08	Hill
#458B74	0.596383684169944	0.596383684169944	0.0766666666666667	0.0454545454545455	Douglas	Chr08	Douglas
#8DB6CD	0.604094378903539	0.604094378903539	0.0748484848484848	0.0454545454545455	Dillon	Chr08	Dillon
#EE1289	0.611805073637135	0.611805073637135	0.0748484848484848	0.0454545454545455	Holladay	Chr08	Holladay
#BCEE68	0.61951576837073	0.61951576837073	0.0748484848484848	0.0454545454545455	PI427136	Chr08	PI427136
#8FBC8F	0.627226463104326	0.627226463104326	0.0745454545454545	0.0454545454545455	Perry	Chr08	Perry
#EE9A49	0.634937157837921	0.634937157837921	0.0742424242424242	0.0454545454545455	Cook	Chr08	Cook
#CD5B45	0.642647852571517	0.642647852571517	0.0742424242424242	0.0454545454545455	Ransom	Chr08	Ransom
#D2691E	0.650358547305112	0.650358547305112	0.0742424242424242	0.0454545454545455	Richland	Chr08	Richland
#6B8E23	0.658069242038708	0.658069242038708	0.0739393939393939	0.0454545454545455	Merit	Chr08	Merit
#D2B48C	0.665779936772303	0.665779936772303	0.0736363636363636	0.0454545454545455	Haberlandt	Chr08	Haberlandt
#CD2990	0.673490631505899	0.673490631505899	0.073030303030303	0.0454545454545455	NC Raleigh	Chr08	NC Raleigh
#CD6600	0.681201326239494	0.681201326239494	0.073030303030303	0.0454545454545455	Pickett	Chr08	Pickett
#3A5FCD	0.68891202097309	0.68891202097309	0.0727272727272727	0.0454545454545455	Bonus	Chr08	Bonus
#CD853F	0.696622715706685	0.696622715706685	0.0721212121212121	0.0454545454545455	Amcor	Chr08	Amcor
#E9967A	0.704333410440281	0.704333410440281	0.0718181818181818	0.0454545454545455	Calland	Chr08	Calland
#A2B5CD	0.712044105173876	0.712044105173876	0.0706060606060606	0.0454545454545455	Chippewa	Chr08	Chippewa
#8B0A50	0.719754799907472	0.719754799907472	0.0706060606060606	0.0454545454545455	York	Chr08	York
#2E8B57	0.727465494641067	0.727465494641067	0.0687878787878788	0.0454545454545455	Blackhawk	Chr08	Blackhawk
#8B5A00	0.735176189374663	0.735176189374663	0.0687878787878788	0.0454545454545455	Mandarin	Chr08	Mandarin
#00BFFF	0.742886884108258	0.742886884108258	0.0684848484848485	0.0454545454545455	Amsoy	Chr08	Amsoy
#54FF9F	0.750597578841854	0.750597578841854	0.0681818181818182	0.0454545454545455	Tracy	Chr08	Tracy
#CAFF70	0.758308273575449	0.758308273575449	0.0678787878787879	0.0454545454545455	Mukden	Chr08	Mukden
#9ACD32	0.766018968309045	0.766018968309045	0.0672727272727273	0.0454545454545455	Beeson	Chr08	Beeson
#CDC1C5	0.77372966304264	0.77372966304264	0.0660606060606061	0.0454545454545455	Kent	Chr08	Kent
#FF6EB4	0.781440357776236	0.781440357776236	0.0654545454545455	0.0454545454545455	Shelby	Chr08	Shelby
#CD3333	0.789151052509831	0.789151052509831	0.0645454545454545	0.0454545454545455	Hutcheson	Chr08	Hutcheson
#AB82FF	0.796861747243427	0.796861747243427	0.0645454545454545	0.0454545454545455	Oakland	Chr08	Oakland
#CD69C9	0.804572441977022	0.804572441977022	0.0639393939393939	0.0454545454545455	Centennial	Chr08	Centennial
#00CD66	0.812283136710618	0.812283136710618	0.0633333333333333	0.0454545454545455	5601T	Chr08	5601T
#66CDAA	0.819993831444213	0.819993831444213	0.063030303030303	0.0454545454545455	A3127	Chr08	A3127
#43CD80	0.827704526177809	0.827704526177809	0.063030303030303	0.0454545454545455	Illini	Chr08	Illini
#698B22	0.835415220911404	0.835415220911404	0.0627272727272727	0.0454545454545455	Lincoln	Chr08	Lincoln
#00FFFF	0.843125915645	0.843125915645	0.0627272727272727	0.0454545454545455	S06-130640-2	Chr08	S06-130640-2
#8B4789	0.850836610378595	0.850836610378595	0.0624242424242424	0.0454545454545455	S-100	Chr08	S-100
#EE30A7	0.858547305112191	0.858547305112191	0.0618181818181818	0.0454545454545455	A.K. (Harrow)	Chr08	A.K. (Harrow)
#9932CC	0.866257999845786	0.866257999845786	0.06	0.0454545454545455	Young	Chr08	Young
#76EEC6	0.873968694579382	0.873968694579382	0.0578787878787879	0.0454545454545455	Adams	Chr08	Adams
#63B8FF	0.881679389312977	0.881679389312977	0.0578787878787879	0.0454545454545455	NC Roy	Chr08	NC Roy
#87CEFA	0.889390084046573	0.889390084046573	0.0560606060606061	0.0454545454545455	Brim	Chr08	Brim
#CD919E	0.897100778780168	0.897100778780168	0.0548484848484848	0.0454545454545455	Williams 82	Chr08	Williams 82
#4F94CD	0.904811473513764	0.904811473513764	0.0548484848484848	0.0454545454545455	Zane	Chr08	Zane
#1E90FF	0.912522168247359	0.912522168247359	0.0542424242424242	0.0454545454545455	Cumberland	Chr08	Cumberland
#FF0000	0.920232862980955	0.920232862980955	0.0542424242424242	0.0454545454545455	Woodworth	Chr08	Woodworth
#4682B4	0.92794355771455	0.92794355771455	0.0539393939393939	0.0454545454545455	Pella	Chr08	Pella
#6E8B3D	0.935654252448146	0.935654252448146	0.0521212121212121	0.0454545454545455	Williams	Chr08	Williams
#FFA07A	0.943364947181741	0.943364947181741	0.0518181818181818	0.0454545454545455	Wayne	Chr08	Wayne
#00FF7F	0.951075641915337	0.951075641915337	0.0515151515151515	0.0454545454545455	Clark	Chr08	Clark
#C71585	0.0489243580846634	0.0489243580846634	0.555151515151515	0.0454545454545455	Magellan	Chr09	Magellan
#CD8500	0.0566350528182589	0.0566350528182589	0.446969696969697	0.0454545454545455	LD02-9050	Chr09	LD02-9050
#FFA54F	0.0643457475518544	0.0643457475518544	0.418484848484848	0.0454545454545455	S06-13640	Chr09	S06-13640
#00E5EE	0.0720564422854499	0.0720564422854499	0.360909090909091	0.0454545454545455	Maverick	Chr09	Maverick
#EE3B3B	0.0797671370190454	0.0797671370190454	0.310606060606061	0.0454545454545455	LG97-7012	Chr09	LG97-7012
#00868B	0.0874778317526409	0.0874778317526409	0.294545454545455	0.0454545454545455	LG98-1605	Chr09	LG98-1605
#20B2AA	0.0951885264862364	0.0951885264862364	0.238484848484848	0.0454545454545455	Skylla	Chr09	Skylla
#B3EE3A	0.102899221219832	0.102899221219832	0.223636363636364	0.0454545454545455	LG90-2550	Chr09	LG90-2550
#668B8B	0.110609915953427	0.110609915953427	0.223030303030303	0.0454545454545455	LD01-5907	Chr09	LD01-5907
#6CA6CD	0.118320610687023	0.118320610687023	0.212424242424242	0.0454545454545455	LG04-6000	Chr09	LG04-6000
#00FF00	0.126031305420618	0.126031305420618	0.212121212121212	0.0454545454545455	NE3001	Chr09	NE3001
#CD00CD	0.133742000154214	0.133742000154214	0.206666666666667	0.0454545454545455	LG94-1128	Chr09	LG94-1128
#556B2F	0.141452694887809	0.141452694887809	0.190606060606061	0.0454545454545455	LD02-4485	Chr09	LD02-4485
#DEB887	0.149163389621405	0.149163389621405	0.186666666666667	0.0454545454545455	LG00-3372	Chr09	LG00-3372
#8B2252	0.156874084355	0.156874084355	0.165151515151515	0.0454545454545455	CL0J173-6-8	Chr09	CL0J173-6-8
#DB7093	0.164584779088596	0.164584779088596	0.162121212121212	0.0454545454545455	Lee	Chr09	Lee
#EE00EE	0.172295473822191	0.172295473822191	0.157878787878788	0.0454545454545455	LG94-1906	Chr09	LG94-1906
#EE9572	0.180006168555787	0.180006168555787	0.133939393939394	0.0454545454545455	Ford	Chr09	Ford
#9A32CD	0.187716863289382	0.187716863289382	0.126060606060606	0.0454545454545455	Hagood	Chr09	Hagood
#36648B	0.195427558022978	0.195427558022978	0.124848484848485	0.0454545454545455	Harosoy	Chr09	Harosoy
#6495ED	0.203138252756573	0.203138252756573	0.124545454545455	0.0454545454545455	LG05-4832	Chr09	LG05-4832
#FF7F24	0.210848947490169	0.210848947490169	0.123939393939394	0.0454545454545455	Prohio	Chr09	Prohio
#FF6A6A	0.218559642223764	0.218559642223764	0.123636363636364	0.0454545454545455	Clemson	Chr09	Clemson
#CD7054	0.22627033695736	0.22627033695736	0.122727272727273	0.0454545454545455	LG92-1255	Chr09	LG92-1255
#00CDCD	0.233981031690955	0.233981031690955	0.121818181818182	0.0454545454545455	HS6-3976	Chr09	HS6-3976
#EEC591	0.241691726424551	0.241691726424551	0.121212121212121	0.0454545454545455	PI574486	Chr09	PI574486
#FF3E96	0.249402421158146	0.249402421158146	0.119393939393939	0.0454545454545455	CL0J095-4-6	Chr09	CL0J095-4-6
#EE799F	0.257113115891742	0.257113115891742	0.118787878787879	0.0454545454545455	5M20-2-5-2	Chr09	5M20-2-5-2
#00688B	0.264823810625337	0.264823810625337	0.118787878787879	0.0454545454545455	Essex	Chr09	Essex
#9B30FF	0.272534505358933	0.272534505358933	0.118181818181818	0.0454545454545455	LG05-4317	Chr09	LG05-4317
#BF3EFF	0.280245200092528	0.280245200092528	0.117878787878788	0.0454545454545455	PI507681B	Chr09	PI507681B
#96CDCD	0.287955894826124	0.287955894826124	0.116363636363636	0.0454545454545455	PI398881	Chr09	PI398881
#EE3A8C	0.295666589559719	0.295666589559719	0.116060606060606	0.0454545454545455	Hawkeye	Chr09	Hawkeye
#FA8072	0.303377284293315	0.303377284293315	0.113636363636364	0.0454545454545455	LD00-3309	Chr09	LD00-3309
#CD6839	0.31108797902691	0.31108797902691	0.112424242424242	0.0454545454545455	LG04-4717	Chr09	LG04-4717
#EEB4B4	0.318798673760506	0.318798673760506	0.110909090909091	0.0454545454545455	Forrest	Chr09	Forrest
#8B475D	0.326509368494101	0.326509368494101	0.11030303030303	0.0454545454545455	Dunfield	Chr09	Dunfield
#CD3700	0.334220063227697	0.334220063227697	0.108484848484848	0.0454545454545455	PI437169B	Chr09	PI437169B
#F4A460	0.341930757961292	0.341930757961292	0.107575757575758	0.0454545454545455	Lawrence	Chr09	Lawrence
#E066FF	0.349641452694888	0.349641452694888	0.106666666666667	0.0454545454545455	TN05-3027	Chr09	TN05-3027
#48D1CC	0.357352147428483	0.357352147428483	0.106363636363636	0.0454545454545455	LG05-4464	Chr09	LG05-4464
#FF4500	0.365062842162079	0.365062842162079	0.105757575757576	0.0454545454545455	LG05-4292	Chr09	LG05-4292
#8DB6CD	0.372773536895674	0.372773536895674	0.105454545454545	0.0454545454545455	Dillon	Chr09	Dillon
#CD2990	0.38048423162927	0.38048423162927	0.104848484848485	0.0454545454545455	NC Raleigh	Chr09	NC Raleigh
#9AC0CD	0.388194926362865	0.388194926362865	0.101818181818182	0.0454545454545455	Capital	Chr09	Capital
#EE8262	0.395905621096461	0.395905621096461	0.0996969696969697	0.0454545454545455	4J105-3-4	Chr09	4J105-3-4
#43CD80	0.403616315830056	0.403616315830056	0.0993939393939394	0.0454545454545455	Illini	Chr09	Illini
#76EEC6	0.411327010563652	0.411327010563652	0.0990909090909091	0.0454545454545455	Adams	Chr09	Adams
#8FBC8F	0.419037705297247	0.419037705297247	0.0981818181818182	0.0454545454545455	Perry	Chr09	Perry
#A2CD5A	0.426748400030843	0.426748400030843	0.0975757575757576	0.0454545454545455	PI 88.788	Chr09	PI 88.788
#B23AEE	0.434459094764438	0.434459094764438	0.0966666666666667	0.0454545454545455	IA3023	Chr09	IA3023
#A0522D	0.442169789498034	0.442169789498034	0.0966666666666667	0.0454545454545455	PI404188A	Chr09	PI404188A
#CD96CD	0.449880484231629	0.449880484231629	0.0963636363636364	0.0454545454545455	Hill	Chr09	Hill
#EE30A7	0.457591178965225	0.457591178965225	0.0960606060606061	0.0454545454545455	A.K. (Harrow)	Chr09	A.K. (Harrow)
#483D8B	0.46530187369882	0.46530187369882	0.0960606060606061	0.0454545454545455	LG03-2979	Chr09	LG03-2979
#BCEE68	0.473012568432416	0.473012568432416	0.0960606060606061	0.0454545454545455	PI427136	Chr09	PI427136
#EEA2AD	0.480723263166011	0.480723263166011	0.0960606060606061	0.0454545454545455	PI561370	Chr09	PI561370
#00CD66	0.488433957899607	0.488433957899607	0.0951515151515152	0.0454545454545455	5601T	Chr09	5601T
#B22222	0.496144652633202	0.496144652633202	0.0948484848484848	0.0454545454545455	Jackson	Chr09	Jackson
#CD5555	0.503855347366798	0.503855347366798	0.0939393939393939	0.0454545454545455	Kanro	Chr09	Kanro
#551A8B	0.511566042100393	0.511566042100393	0.0936363636363636	0.0454545454545455	PI 180.501	Chr09	PI 180.501
#4876FF	0.519276736833989	0.519276736833989	0.0933333333333333	0.0454545454545455	Harcor	Chr09	Harcor
#8B4789	0.526987431567584	0.526987431567584	0.0933333333333333	0.0454545454545455	S-100	Chr09	S-100
#CD6090	0.53469812630118	0.53469812630118	0.0927272727272727	0.0454545454545455	Gasoy 17	Chr09	Gasoy 17
#00FFFF	0.542408821034775	0.542408821034775	0.0924242424242424	0.0454545454545455	S06-130640-2	Chr09	S06-130640-2
#607B8B	0.550119515768371	0.550119515768371	0.0912121212121212	0.0454545454545455	CNS	Chr09	CNS
#A020F0	0.557830210501966	0.557830210501966	0.0909090909090909	0.0454545454545455	PI518751	Chr09	PI518751
#CD1076	0.565540905235562	0.565540905235562	0.0903030303030303	0.0454545454545455	Braxton	Chr09	Braxton
#CD69C9	0.573251599969157	0.573251599969157	0.0896969696969697	0.0454545454545455	Centennial	Chr09	Centennial
#458B74	0.580962294702753	0.580962294702753	0.0896969696969697	0.0454545454545455	Douglas	Chr09	Douglas
#00BFFF	0.588672989436348	0.588672989436348	0.0893939393939394	0.0454545454545455	Amsoy	Chr09	Amsoy
#698B69	0.596383684169944	0.596383684169944	0.0893939393939394	0.0454545454545455	Tokyo	Chr09	Tokyo
#5D478B	0.604094378903539	0.604094378903539	0.0884848484848485	0.0454545454545455	Bragg	Chr09	Bragg
#54FF9F	0.611805073637135	0.611805073637135	0.0875757575757576	0.0454545454545455	Tracy	Chr09	Tracy
#836FFF	0.61951576837073	0.61951576837073	0.0872727272727273	0.0454545454545455	LG03-3191	Chr09	LG03-3191
#FFA500	0.627226463104326	0.627226463104326	0.0872727272727273	0.0454545454545455	U03-100612	Chr09	U03-100612
#CD3333	0.634937157837921	0.634937157837921	0.086969696969697	0.0454545454545455	Hutcheson	Chr09	Hutcheson
#EE9A49	0.642647852571517	0.642647852571517	0.0866666666666667	0.0454545454545455	Cook	Chr09	Cook
#D2B48C	0.650358547305112	0.650358547305112	0.0866666666666667	0.0454545454545455	Haberlandt	Chr09	Haberlandt
#63B8FF	0.658069242038708	0.658069242038708	0.0866666666666667	0.0454545454545455	NC Roy	Chr09	NC Roy
#D2691E	0.665779936772303	0.665779936772303	0.0860606060606061	0.0454545454545455	Richland	Chr09	Richland
#66CDAA	0.673490631505899	0.673490631505899	0.0857575757575758	0.0454545454545455	A3127	Chr09	A3127
#CD6600	0.681201326239494	0.681201326239494	0.0857575757575758	0.0454545454545455	Pickett	Chr09	Pickett
#3A5FCD	0.68891202097309	0.68891202097309	0.0851515151515151	0.0454545454545455	Bonus	Chr09	Bonus
#8A2BE2	0.696622715706685	0.696622715706685	0.0851515151515151	0.0454545454545455	Corsoy	Chr09	Corsoy
#0000FF	0.704333410440281	0.704333410440281	0.0833333333333333	0.0454545454545455	Dorman	Chr09	Dorman
#4169E1	0.712044105173876	0.712044105173876	0.0833333333333333	0.0454545454545455	Ralsoy	Chr09	Ralsoy
#CAFF70	0.719754799907472	0.719754799907472	0.0821212121212121	0.0454545454545455	Mukden	Chr09	Mukden
#CD853F	0.727465494641067	0.727465494641067	0.0812121212121212	0.0454545454545455	Amcor	Chr09	Amcor
#EE1289	0.735176189374663	0.735176189374663	0.0809090909090909	0.0454545454545455	Holladay	Chr09	Holladay
#E9967A	0.742886884108258	0.742886884108258	0.08	0.0454545454545455	Calland	Chr09	Calland
#6B8E23	0.750597578841854	0.750597578841854	0.0796969696969697	0.0454545454545455	Merit	Chr09	Merit
#7A67EE	0.758308273575449	0.758308273575449	0.0793939393939394	0.0454545454545455	Ogden	Chr09	Ogden
#87CEFA	0.766018968309045	0.766018968309045	0.0784848484848485	0.0454545454545455	Brim	Chr09	Brim
#4682B4	0.77372966304264	0.77372966304264	0.0784848484848485	0.0454545454545455	Pella	Chr09	Pella
#CDC1C5	0.781440357776236	0.781440357776236	0.0781818181818182	0.0454545454545455	Kent	Chr09	Kent
